ID,Timestamp,WinningTeam,RemainingVillagers,RemainingWerewolves
1793,2025-08-29_18-50-54,villager,1,0
1794,2025-08-29_18-50-54,villager,1,0
1795,2025-08-29_18-50-54,villager,1,0
1796,2025-08-29_18-50-54,villager,1,0
1797,2025-08-29_18-50-54,villager,1,0
1798,2025-08-29_18-50-54,villager,1,0
1799,2025-08-29_18-50-54,villager,1,0
1800,2025-08-29_18-50-55,villager,1,0
1801,2025-08-29_18-50-55,villager,1,0
1802,2025-08-29_18-50-55,villager,3,0
1803,2025-08-29_18-50-55,villager,3,0
1804,2025-08-29_18-50-55,villager,1,0
1805,2025-08-29_18-50-55,villager,1,0
1806,2025-08-29_18-50-55,villager,1,0
1807,2025-08-29_18-50-55,villager,3,0
1808,2025-08-29_18-50-55,villager,1,0
1809,2025-08-29_18-50-55,villager,1,0
1810,2025-08-29_18-50-55,werewolf,0,1
1811,2025-08-29_18-50-55,villager,1,0
1812,2025-08-29_18-50-55,villager,1,0
1813,2025-08-29_18-50-55,villager,1,0
1814,2025-08-29_18-50-55,villager,1,0
1815,2025-08-29_18-50-55,villager,3,0
1816,2025-08-29_18-50-55,villager,3,0
1817,2025-08-29_18-50-55,werewolf,0,1
1818,2025-08-29_18-50-55,villager,3,0
1819,2025-08-29_18-50-55,villager,1,0
1820,2025-08-29_18-50-55,villager,1,0
1821,2025-08-29_18-50-55,villager,1,0
1822,2025-08-29_18-50-55,werewolf,0,1
1823,2025-08-29_18-50-55,villager,3,0
1824,2025-08-29_18-50-55,werewolf,0,1
1825,2025-08-29_18-50-55,villager,1,0
1826,2025-08-29_18-50-55,werewolf,0,1
1827,2025-08-29_18-50-55,villager,1,0
1828,2025-08-29_18-50-55,villager,1,0
1829,2025-08-29_18-50-55,werewolf,0,1
1830,2025-08-29_18-50-55,villager,1,0
1831,2025-08-29_18-50-56,villager,1,0
1832,2025-08-29_18-50-56,werewolf,0,1
1833,2025-08-29_18-50-56,villager,1,0
1834,2025-08-29_18-50-56,villager,1,0
1835,2025-08-29_18-50-56,werewolf,0,1
1836,2025-08-29_18-50-56,villager,1,0
1837,2025-08-29_18-50-56,villager,1,0
1838,2025-08-29_18-50-56,villager,1,0
1839,2025-08-29_18-50-56,villager,1,0
1840,2025-08-29_18-50-56,villager,1,0
1841,2025-08-29_18-50-56,villager,3,0
1842,2025-08-29_18-50-56,villager,1,0
1843,2025-08-29_18-50-56,werewolf,0,1
1844,2025-08-29_18-50-56,werewolf,0,1
1845,2025-08-29_18-50-56,villager,3,0
1846,2025-08-29_18-50-56,villager,1,0
1847,2025-08-29_18-50-56,werewolf,0,1
1848,2025-08-29_18-50-56,werewolf,0,1
1849,2025-08-29_18-50-56,werewolf,0,1
1850,2025-08-29_18-50-56,werewolf,0,1
1851,2025-08-29_18-50-56,villager,3,0
1852,2025-08-29_18-50-56,villager,1,0
1853,2025-08-29_18-50-56,villager,1,0
1854,2025-08-29_18-50-56,werewolf,0,1
1855,2025-08-29_18-50-56,villager,3,0
1856,2025-08-29_18-50-56,villager,1,0
1857,2025-08-29_18-50-56,villager,1,0
1858,2025-08-29_18-50-56,villager,3,0
1859,2025-08-29_18-50-56,villager,3,0
1860,2025-08-29_18-50-56,villager,3,0
1861,2025-08-29_18-50-56,villager,1,0
1862,2025-08-29_18-50-57,villager,1,0
1863,2025-08-29_18-50-57,villager,1,0
1864,2025-08-29_18-50-57,werewolf,0,1
1865,2025-08-29_18-50-57,villager,3,0
1866,2025-08-29_18-50-57,villager,3,0
1867,2025-08-29_18-50-57,werewolf,0,1
1868,2025-08-29_18-50-57,villager,1,0
1869,2025-08-29_18-50-57,werewolf,0,1
1870,2025-08-29_18-50-57,werewolf,0,1
1871,2025-08-29_18-50-57,villager,1,0
1872,2025-08-29_18-50-57,werewolf,0,1
1873,2025-08-29_18-50-57,villager,1,0
1874,2025-08-29_18-50-57,villager,3,0
1875,2025-08-29_18-50-57,werewolf,0,1
1876,2025-08-29_18-50-57,werewolf,0,1
1877,2025-08-29_18-50-57,villager,3,0
1878,2025-08-29_18-50-57,villager,1,0
1879,2025-08-29_18-50-57,villager,1,0
1880,2025-08-29_18-50-57,villager,1,0
1881,2025-08-29_18-50-57,werewolf,0,1
1882,2025-08-29_18-50-57,villager,1,0
1883,2025-08-29_18-50-57,werewolf,0,1
1884,2025-08-29_18-50-57,werewolf,0,1
1885,2025-08-29_18-50-57,werewolf,0,1
1886,2025-08-29_18-50-57,werewolf,0,1
1887,2025-08-29_18-50-57,villager,1,0
1888,2025-08-29_18-50-57,werewolf,0,1
1889,2025-08-29_18-50-57,villager,1,0
1890,2025-08-29_18-50-57,villager,1,0
1891,2025-08-29_18-50-57,villager,1,0
1892,2025-08-29_18-50-57,villager,1,0
1893,2025-08-29_18-50-57,werewolf,0,1
1894,2025-08-29_18-50-58,villager,1,0
1895,2025-08-29_18-50-58,villager,1,0
1896,2025-08-29_18-50-58,werewolf,0,1
1897,2025-08-29_18-50-58,villager,3,0
1898,2025-08-29_18-50-58,villager,3,0
1899,2025-08-29_18-50-58,werewolf,0,1
1900,2025-08-29_18-50-58,werewolf,0,1
1901,2025-08-29_18-50-58,werewolf,0,1
1902,2025-08-29_18-50-58,werewolf,0,1
1903,2025-08-29_18-50-58,villager,1,0
1904,2025-08-29_18-50-58,villager,1,0
1905,2025-08-29_18-50-58,werewolf,0,1
1906,2025-08-29_18-50-58,villager,3,0
1907,2025-08-29_18-50-58,villager,3,0
1908,2025-08-29_18-50-58,werewolf,0,1
1909,2025-08-29_18-50-58,villager,3,0
1910,2025-08-29_18-50-58,villager,3,0
1911,2025-08-29_18-50-58,villager,1,0
1912,2025-08-29_18-50-58,werewolf,0,1
1913,2025-08-29_18-50-58,werewolf,0,1
1914,2025-08-29_18-50-58,werewolf,0,1
1915,2025-08-29_18-50-58,villager,1,0
1916,2025-08-29_18-50-58,villager,3,0
1917,2025-08-29_18-50-58,villager,3,0
1918,2025-08-29_18-50-58,villager,3,0
1919,2025-08-29_18-50-58,villager,1,0
1920,2025-08-29_18-50-58,villager,1,0
1921,2025-08-29_18-50-58,werewolf,0,1
1922,2025-08-29_18-50-58,villager,1,0
1923,2025-08-29_18-50-58,villager,1,0
1924,2025-08-29_18-50-58,werewolf,0,1
1925,2025-08-29_18-50-58,werewolf,0,1
1926,2025-08-29_18-50-58,villager,3,0
1927,2025-08-29_18-50-58,werewolf,0,1
1928,2025-08-29_18-50-59,villager,3,0
1929,2025-08-29_18-50-59,villager,3,0
1930,2025-08-29_18-50-59,werewolf,0,1
1931,2025-08-29_18-50-59,villager,1,0
1932,2025-08-29_18-50-59,villager,1,0
1933,2025-08-29_18-50-59,werewolf,0,1
1934,2025-08-29_18-50-59,werewolf,0,1
1935,2025-08-29_18-50-59,werewolf,0,1
1936,2025-08-29_18-50-59,werewolf,0,1
1937,2025-08-29_18-50-59,villager,1,0
1938,2025-08-29_18-50-59,werewolf,0,1
1939,2025-08-29_18-50-59,werewolf,0,1
1940,2025-08-29_18-50-59,villager,1,0
1941,2025-08-29_18-50-59,werewolf,0,1
1942,2025-08-29_18-50-59,villager,1,0
1943,2025-08-29_18-50-59,villager,1,0
1944,2025-08-29_18-50-59,villager,1,0
1945,2025-08-29_18-50-59,villager,1,0
1946,2025-08-29_18-50-59,villager,3,0
1947,2025-08-29_18-50-59,villager,1,0
1948,2025-08-29_18-50-59,werewolf,0,1
1949,2025-08-29_18-50-59,villager,1,0
1950,2025-08-29_18-50-59,werewolf,0,1
1951,2025-08-29_18-50-59,villager,1,0
1952,2025-08-29_18-50-59,villager,1,0
1953,2025-08-29_18-50-59,werewolf,0,1
1954,2025-08-29_18-50-59,werewolf,0,1
1955,2025-08-29_18-50-59,werewolf,0,1
1956,2025-08-29_18-50-59,werewolf,0,1
1957,2025-08-29_18-50-59,villager,1,0
1958,2025-08-29_18-50-59,werewolf,0,1
1959,2025-08-29_18-50-59,werewolf,0,1
1960,2025-08-29_18-50-59,villager,1,0
1961,2025-08-29_18-50-59,villager,1,0
1962,2025-08-29_18-51-00,villager,3,0
1963,2025-08-29_18-51-00,villager,1,0
1964,2025-08-29_18-51-00,villager,1,0
1965,2025-08-29_18-51-00,villager,1,0
1966,2025-08-29_18-51-00,werewolf,0,1
1967,2025-08-29_18-51-00,villager,1,0
1968,2025-08-29_18-51-00,werewolf,0,1
1969,2025-08-29_18-51-00,werewolf,0,1
1970,2025-08-29_18-51-00,villager,1,0
1971,2025-08-29_18-51-00,villager,1,0
1972,2025-08-29_18-51-00,villager,1,0
1973,2025-08-29_18-51-00,villager,1,0
1974,2025-08-29_18-51-00,villager,3,0
1975,2025-08-29_18-51-00,villager,1,0
1976,2025-08-29_18-51-00,villager,3,0
1977,2025-08-29_18-51-00,werewolf,0,1
1978,2025-08-29_18-51-00,villager,3,0
1979,2025-08-29_18-51-00,werewolf,0,1
1980,2025-08-29_18-51-00,villager,1,0
1981,2025-08-29_18-51-00,villager,1,0
1982,2025-08-29_18-51-00,villager,1,0
1983,2025-08-29_18-51-00,villager,3,0
1984,2025-08-29_18-51-00,villager,3,0
1985,2025-08-29_18-51-00,villager,3,0
1986,2025-08-29_18-51-00,villager,1,0
1987,2025-08-29_18-51-00,villager,1,0
1988,2025-08-29_18-51-00,villager,1,0
1989,2025-08-29_18-51-00,villager,1,0
1990,2025-08-29_18-51-00,villager,1,0
1991,2025-08-29_18-51-00,werewolf,0,1
1992,2025-08-29_18-51-00,werewolf,0,1
1993,2025-08-29_18-51-01,villager,1,0
1994,2025-08-29_18-51-01,werewolf,0,1
1995,2025-08-29_18-51-01,werewolf,0,1
1996,2025-08-29_18-51-01,villager,1,0
1997,2025-08-29_18-51-01,villager,1,0
1998,2025-08-29_18-51-01,werewolf,0,1
1999,2025-08-29_18-51-01,werewolf,0,1
2000,2025-08-29_18-51-01,villager,1,0
2001,2025-08-29_18-51-01,werewolf,0,1
2002,2025-08-29_18-51-01,villager,1,0
2003,2025-08-29_18-51-01,villager,1,0
2004,2025-08-29_18-51-01,werewolf,0,1
2005,2025-08-29_18-51-01,villager,1,0
2006,2025-08-29_18-51-01,villager,3,0
2007,2025-08-29_18-51-01,villager,1,0
2008,2025-08-29_18-51-01,villager,1,0
2009,2025-08-29_18-51-01,villager,1,0
2010,2025-08-29_18-51-01,villager,1,0
2011,2025-08-29_18-51-01,villager,3,0
2012,2025-08-29_18-51-01,villager,1,0
2013,2025-08-29_18-51-01,villager,3,0
2014,2025-08-29_18-51-01,werewolf,0,1
2015,2025-08-29_18-51-01,villager,1,0
2016,2025-08-29_18-51-01,villager,1,0
2017,2025-08-29_18-51-01,werewolf,0,1
2018,2025-08-29_18-51-01,werewolf,0,1
2019,2025-08-29_18-51-01,werewolf,0,1
2020,2025-08-29_18-51-01,villager,1,0
2021,2025-08-29_18-51-01,villager,3,0
2022,2025-08-29_18-51-01,villager,3,0
2023,2025-08-29_18-51-01,villager,1,0
2024,2025-08-29_18-51-01,villager,1,0
2025,2025-08-29_18-51-01,villager,3,0
2026,2025-08-29_18-51-01,villager,1,0
2027,2025-08-29_18-51-01,villager,1,0
2028,2025-08-29_18-51-01,werewolf,0,1
2029,2025-08-29_18-51-02,villager,1,0
2030,2025-08-29_18-51-02,werewolf,0,1
2031,2025-08-29_18-51-02,villager,1,0
2032,2025-08-29_18-51-02,villager,1,0
2033,2025-08-29_18-51-02,werewolf,0,1
2034,2025-08-29_18-51-02,villager,1,0
2035,2025-08-29_18-51-02,werewolf,0,1
2036,2025-08-29_18-51-02,villager,3,0
2037,2025-08-29_18-51-02,villager,1,0
2038,2025-08-29_18-51-02,villager,3,0
2039,2025-08-29_18-51-02,werewolf,0,1
2040,2025-08-29_18-51-02,villager,3,0
2041,2025-08-29_18-51-02,villager,1,0
2042,2025-08-29_18-51-02,villager,1,0
2043,2025-08-29_18-51-02,villager,1,0
2044,2025-08-29_18-51-02,werewolf,0,1
2045,2025-08-29_18-51-02,villager,3,0
2046,2025-08-29_18-51-02,villager,1,0
2047,2025-08-29_18-51-02,villager,3,0
2048,2025-08-29_18-51-02,villager,1,0
2049,2025-08-29_18-51-02,werewolf,0,1
2050,2025-08-29_18-51-02,villager,1,0
2051,2025-08-29_18-51-02,werewolf,0,1
2052,2025-08-29_18-51-02,villager,1,0
2053,2025-08-29_18-51-02,villager,1,0
2054,2025-08-29_18-51-02,villager,1,0
2055,2025-08-29_18-51-02,villager,1,0
2056,2025-08-29_18-51-02,villager,1,0
2057,2025-08-29_18-51-02,villager,1,0
2058,2025-08-29_18-51-02,villager,1,0
2059,2025-08-29_18-51-02,werewolf,0,1
2060,2025-08-29_18-51-02,villager,1,0
2061,2025-08-29_18-51-02,villager,1,0
2062,2025-08-29_18-51-02,villager,1,0
2063,2025-08-29_18-51-02,werewolf,0,1
2064,2025-08-29_18-51-03,villager,1,0
2065,2025-08-29_18-51-03,villager,1,0
2066,2025-08-29_18-51-03,werewolf,0,1
2067,2025-08-29_18-51-03,villager,3,0
2068,2025-08-29_18-51-03,werewolf,0,1
2069,2025-08-29_18-51-03,villager,1,0
2070,2025-08-29_18-51-03,villager,1,0
2071,2025-08-29_18-51-03,villager,1,0
2072,2025-08-29_18-51-03,werewolf,0,1
2073,2025-08-29_18-51-03,werewolf,0,1
2074,2025-08-29_18-51-03,villager,1,0
2075,2025-08-29_18-51-03,villager,1,0
2076,2025-08-29_18-51-03,werewolf,0,1
2077,2025-08-29_18-51-03,werewolf,0,1
2078,2025-08-29_18-51-03,villager,1,0
2079,2025-08-29_18-51-03,werewolf,0,1
2080,2025-08-29_18-51-03,werewolf,0,1
2081,2025-08-29_18-51-03,villager,3,0
2082,2025-08-29_18-51-03,villager,3,0
2083,2025-08-29_18-51-03,werewolf,0,1
2084,2025-08-29_18-51-03,werewolf,0,1
2085,2025-08-29_18-51-03,villager,1,0
2086,2025-08-29_18-51-03,werewolf,0,1
2087,2025-08-29_18-51-03,villager,3,0
2088,2025-08-29_18-51-03,villager,1,0
2089,2025-08-29_18-51-03,villager,3,0
2090,2025-08-29_18-51-03,werewolf,0,1
2091,2025-08-29_18-51-03,villager,1,0
2092,2025-08-29_18-51-03,villager,1,0
2093,2025-08-29_18-51-03,villager,1,0
2094,2025-08-29_18-51-03,villager,3,0
2095,2025-08-29_18-51-03,villager,1,0
2096,2025-09-01_13-53-04,werewolf,0,1
2097,2025-09-01_13-53-04,werewolf,0,1
2098,2025-09-01_13-53-04,werewolf,0,1
2099,2025-09-01_13-53-04,villager,1,0
2100,2025-09-01_13-53-04,villager,1,0
2101,2025-09-01_13-53-04,werewolf,0,1
2102,2025-09-01_13-53-04,villager,1,0
2103,2025-09-01_13-53-04,werewolf,0,1
2104,2025-09-01_13-53-04,villager,1,0
2105,2025-09-01_13-53-04,werewolf,0,1
2106,2025-09-01_13-53-05,werewolf,0,1
2107,2025-09-01_13-53-05,villager,1,0
2108,2025-09-01_13-53-05,werewolf,0,1
2109,2025-09-01_13-53-05,villager,1,0
2110,2025-09-01_13-53-05,werewolf,0,1
2111,2025-09-01_13-53-05,werewolf,0,1
2112,2025-09-01_13-53-05,villager,1,0
2113,2025-09-01_13-53-05,werewolf,0,1
2114,2025-09-01_13-53-05,werewolf,0,1
2115,2025-09-01_13-53-05,villager,3,0
2116,2025-09-01_13-53-05,villager,3,0
2117,2025-09-01_13-53-05,villager,1,0
2118,2025-09-01_13-53-05,villager,3,0
2119,2025-09-01_13-53-05,villager,1,0
2120,2025-09-01_13-53-05,villager,1,0
2121,2025-09-01_13-53-05,werewolf,0,1
2122,2025-09-01_13-53-05,werewolf,0,1
2123,2025-09-01_13-53-05,werewolf,0,1
2124,2025-09-01_13-53-05,werewolf,0,1
2125,2025-09-01_13-53-05,villager,1,0
2126,2025-09-01_13-53-05,werewolf,0,1
2127,2025-09-01_13-53-05,villager,3,0
2128,2025-09-01_13-53-05,villager,1,0
2129,2025-09-01_13-53-05,werewolf,0,1
2130,2025-09-01_13-53-05,villager,1,0
2131,2025-09-01_13-53-05,villager,1,0
2132,2025-09-01_13-53-05,villager,1,0
2133,2025-09-01_13-53-05,villager,1,0
2134,2025-09-01_13-53-05,villager,1,0
2135,2025-09-01_13-53-05,werewolf,0,1
2136,2025-09-01_13-53-05,villager,1,0
2137,2025-09-01_13-53-05,villager,3,0
2138,2025-09-01_13-53-05,werewolf,0,1
2139,2025-09-01_13-53-05,villager,3,0
2140,2025-09-01_13-53-05,villager,1,0
2141,2025-09-01_13-53-05,werewolf,0,1
2142,2025-09-01_13-53-05,werewolf,0,1
2143,2025-09-01_13-53-05,villager,3,0
2144,2025-09-01_13-53-05,villager,1,0
2145,2025-09-01_13-53-05,villager,1,0
2146,2025-09-01_13-53-06,villager,1,0
2147,2025-09-01_13-53-06,werewolf,0,1
2148,2025-09-01_13-53-06,villager,1,0
2149,2025-09-01_13-53-06,werewolf,0,1
2150,2025-09-01_13-53-06,werewolf,0,1
2151,2025-09-01_13-53-06,villager,1,0
2152,2025-09-01_13-53-06,villager,3,0
2153,2025-09-01_13-53-06,villager,1,0
2154,2025-09-01_13-53-06,werewolf,0,1
2155,2025-09-01_13-53-06,villager,1,0
2156,2025-09-01_13-53-06,werewolf,0,1
2157,2025-09-01_13-53-06,werewolf,0,1
2158,2025-09-01_13-53-06,villager,3,0
2159,2025-09-01_13-53-06,werewolf,0,1
2160,2025-09-01_13-53-06,werewolf,0,1
2161,2025-09-01_13-53-06,werewolf,0,1
2162,2025-09-01_13-53-06,villager,1,0
2163,2025-09-01_13-53-06,werewolf,0,1
2164,2025-09-01_13-53-06,werewolf,0,1
2165,2025-09-01_13-53-06,villager,1,0
2166,2025-09-01_13-53-06,werewolf,0,1
2167,2025-09-01_13-53-06,villager,1,0
2168,2025-09-01_13-53-06,villager,1,0
2169,2025-09-01_13-53-06,werewolf,0,1
2170,2025-09-01_13-53-06,villager,3,0
2171,2025-09-01_13-53-06,villager,3,0
2172,2025-09-01_13-53-06,villager,3,0
2173,2025-09-01_13-53-06,villager,1,0
2174,2025-09-01_13-53-06,werewolf,0,1
2175,2025-09-01_13-53-06,werewolf,0,1
2176,2025-09-01_13-53-06,villager,1,0
2177,2025-09-01_13-53-06,villager,1,0
2178,2025-09-01_13-53-06,villager,3,0
2179,2025-09-01_13-53-06,werewolf,0,1
2180,2025-09-01_13-53-06,werewolf,0,1
2181,2025-09-01_13-53-06,villager,1,0
2182,2025-09-01_13-53-06,werewolf,0,1
2183,2025-09-01_13-53-06,villager,1,0
2184,2025-09-01_13-53-06,villager,1,0
2185,2025-09-01_13-53-06,werewolf,0,1
2186,2025-09-01_13-53-06,villager,1,0
2187,2025-09-01_13-53-07,werewolf,0,1
2188,2025-09-01_13-53-07,villager,1,0
2189,2025-09-01_13-53-07,villager,3,0
2190,2025-09-01_13-53-07,villager,1,0
2191,2025-09-01_13-53-07,villager,1,0
2192,2025-09-01_13-53-07,villager,1,0
2193,2025-09-01_13-53-07,villager,1,0
2194,2025-09-01_13-53-07,villager,1,0
2195,2025-09-01_13-53-07,villager,1,0
2196,2025-09-01_13-53-07,werewolf,0,1
2197,2025-09-01_13-53-07,werewolf,0,1
2198,2025-09-01_13-53-07,werewolf,0,1
2199,2025-09-01_13-53-07,villager,3,0
2200,2025-09-01_13-53-07,villager,1,0
2201,2025-09-01_13-53-07,villager,3,0
2202,2025-09-01_13-53-07,villager,1,0
2203,2025-09-01_13-53-07,villager,1,0
2204,2025-09-01_13-53-07,villager,1,0
2205,2025-09-01_13-53-07,werewolf,0,1
2206,2025-09-01_13-53-07,werewolf,0,1
2207,2025-09-01_13-53-07,werewolf,0,1
2208,2025-09-01_13-53-07,villager,1,0
2209,2025-09-01_13-53-07,villager,1,0
2210,2025-09-01_13-53-07,werewolf,0,1
2211,2025-09-01_13-53-07,villager,1,0
2212,2025-09-01_13-53-07,werewolf,0,1
2213,2025-09-01_13-53-07,werewolf,0,1
2214,2025-09-01_13-53-07,werewolf,0,1
2215,2025-09-01_13-53-07,villager,1,0
2216,2025-09-01_13-53-07,villager,1,0
2217,2025-09-01_13-53-07,villager,1,0
2218,2025-09-01_13-53-07,werewolf,0,1
2219,2025-09-01_13-53-07,werewolf,0,1
2220,2025-09-01_13-53-07,villager,1,0
2221,2025-09-01_13-53-07,werewolf,0,1
2222,2025-09-01_13-53-07,villager,1,0
2223,2025-09-01_13-53-07,villager,1,0
2224,2025-09-01_13-53-07,villager,1,0
2225,2025-09-01_13-53-08,werewolf,0,1
2226,2025-09-01_13-53-08,villager,1,0
2227,2025-09-01_13-53-08,werewolf,0,1
2228,2025-09-01_13-53-08,werewolf,0,1
2229,2025-09-01_13-53-08,werewolf,0,1
2230,2025-09-01_13-53-08,villager,1,0
2231,2025-09-01_13-53-08,werewolf,0,1
2232,2025-09-01_13-53-08,villager,3,0
2233,2025-09-01_13-53-08,werewolf,0,1
2234,2025-09-01_13-53-08,villager,3,0
2235,2025-09-01_13-53-08,villager,1,0
2236,2025-09-01_13-53-08,villager,1,0
2237,2025-09-01_13-53-08,villager,3,0
2238,2025-09-01_13-53-08,villager,3,0
2239,2025-09-01_13-53-08,villager,1,0
2240,2025-09-01_13-53-08,werewolf,0,1
2241,2025-09-01_13-53-08,villager,1,0
2242,2025-09-01_13-53-08,villager,3,0
2243,2025-09-01_13-53-08,werewolf,0,1
2244,2025-09-01_13-53-08,werewolf,0,1
2245,2025-09-01_13-53-08,villager,3,0
2246,2025-09-01_13-53-08,villager,1,0
2247,2025-09-01_13-53-08,werewolf,0,1
2248,2025-09-01_13-53-08,werewolf,0,1
2249,2025-09-01_13-53-08,villager,3,0
2250,2025-09-01_13-53-08,werewolf,0,1
2251,2025-09-01_13-53-08,villager,3,0
2252,2025-09-01_13-53-08,villager,1,0
2253,2025-09-01_13-53-08,werewolf,0,1
2254,2025-09-01_13-53-08,villager,1,0
2255,2025-09-01_13-53-08,villager,1,0
2256,2025-09-01_13-53-08,villager,1,0
2257,2025-09-01_13-53-08,villager,1,0
2258,2025-09-01_13-53-08,villager,1,0
2259,2025-09-01_13-53-08,villager,1,0
2260,2025-09-01_13-53-08,villager,1,0
2261,2025-09-01_13-53-08,villager,1,0
2262,2025-09-01_13-53-09,villager,1,0
2263,2025-09-01_13-53-09,werewolf,0,1
2264,2025-09-01_13-53-09,villager,3,0
2265,2025-09-01_13-53-09,villager,1,0
2266,2025-09-01_13-53-09,werewolf,0,1
2267,2025-09-01_13-53-09,villager,3,0
2268,2025-09-01_13-53-09,werewolf,0,1
2269,2025-09-01_13-53-09,villager,1,0
2270,2025-09-01_13-53-09,villager,1,0
2271,2025-09-01_13-53-09,villager,1,0
2272,2025-09-01_13-53-09,werewolf,0,1
2273,2025-09-01_13-53-09,villager,1,0
2274,2025-09-01_13-53-09,villager,1,0
2275,2025-09-01_13-53-09,villager,3,0
2276,2025-09-01_13-53-09,villager,1,0
2277,2025-09-01_13-53-09,villager,1,0
2278,2025-09-01_13-53-09,villager,1,0
2279,2025-09-01_13-53-09,werewolf,0,1
2280,2025-09-01_13-53-09,villager,1,0
2281,2025-09-01_13-53-09,villager,1,0
2282,2025-09-01_13-53-09,villager,1,0
2283,2025-09-01_13-53-09,villager,1,0
2284,2025-09-01_13-53-09,werewolf,0,1
2285,2025-09-01_13-53-09,werewolf,0,1
2286,2025-09-01_13-53-09,werewolf,0,1
2287,2025-09-01_13-53-09,werewolf,0,1
2288,2025-09-01_13-53-09,villager,1,0
2289,2025-09-01_13-53-09,villager,1,0
2290,2025-09-01_13-53-09,villager,3,0
2291,2025-09-01_13-53-09,werewolf,0,1
2292,2025-09-01_13-53-09,werewolf,0,1
2293,2025-09-01_13-53-09,villager,1,0
2294,2025-09-01_13-53-10,werewolf,0,1
2295,2025-09-01_13-53-10,villager,3,0
2296,2025-09-01_13-53-10,villager,1,0
2297,2025-09-01_13-53-10,villager,3,0
2298,2025-09-01_13-53-10,villager,3,0
2299,2025-09-01_13-53-10,villager,1,0
2300,2025-09-01_13-53-10,villager,3,0
2301,2025-09-01_13-53-10,villager,1,0
2302,2025-09-01_13-53-10,villager,1,0
2303,2025-09-01_13-53-10,villager,3,0
2304,2025-09-01_13-53-10,villager,1,0
2305,2025-09-01_13-53-10,werewolf,0,1
2306,2025-09-01_13-53-10,villager,1,0
2307,2025-09-01_13-53-10,villager,1,0
2308,2025-09-01_13-53-10,werewolf,0,1
2309,2025-09-01_13-53-10,villager,1,0
2310,2025-09-01_13-53-10,villager,1,0
2311,2025-09-01_13-53-10,villager,3,0
2312,2025-09-01_13-53-10,villager,3,0
2313,2025-09-01_13-53-10,villager,3,0
2314,2025-09-01_13-53-10,villager,1,0
2315,2025-09-01_13-53-10,werewolf,0,1
2316,2025-09-01_13-53-10,werewolf,0,1
2317,2025-09-01_13-53-10,villager,3,0
2318,2025-09-01_13-53-10,villager,1,0
2319,2025-09-01_13-53-10,villager,3,0
2320,2025-09-01_13-53-10,villager,1,0
2321,2025-09-01_13-53-10,werewolf,0,1
2322,2025-09-01_13-53-10,werewolf,0,1
2323,2025-09-01_13-53-10,villager,1,0
2324,2025-09-01_13-53-10,villager,1,0
2325,2025-09-01_13-53-10,villager,1,0
2326,2025-09-01_13-53-10,villager,1,0
2327,2025-09-01_13-53-10,werewolf,0,1
2328,2025-09-01_13-53-10,villager,3,0
2329,2025-09-01_13-53-10,villager,3,0
2330,2025-09-01_13-53-10,villager,1,0
2331,2025-09-01_13-53-10,werewolf,0,1
2332,2025-09-01_13-53-10,villager,3,0
2333,2025-09-01_13-53-10,villager,1,0
2334,2025-09-01_13-53-11,villager,1,0
2335,2025-09-01_13-53-11,villager,1,0
2336,2025-09-01_13-53-11,werewolf,0,1
2337,2025-09-01_13-53-11,werewolf,0,1
2338,2025-09-01_13-53-11,villager,1,0
2339,2025-09-01_13-53-11,werewolf,0,1
2340,2025-09-01_13-53-11,werewolf,0,1
2341,2025-09-01_13-53-11,villager,3,0
2342,2025-09-01_13-53-11,villager,1,0
2343,2025-09-01_13-53-11,villager,1,0
2344,2025-09-01_13-53-11,werewolf,0,1
2345,2025-09-01_13-53-11,villager,3,0
2346,2025-09-01_13-53-11,werewolf,0,1
2347,2025-09-01_13-53-11,werewolf,0,1
2348,2025-09-01_13-53-11,villager,1,0
2349,2025-09-01_13-53-11,villager,3,0
2350,2025-09-01_13-53-11,villager,1,0
2351,2025-09-01_13-53-11,villager,1,0
2352,2025-09-01_13-53-11,villager,3,0
2353,2025-09-01_13-53-11,villager,3,0
2354,2025-09-01_13-53-11,werewolf,0,1
2355,2025-09-01_13-53-11,werewolf,0,1
2356,2025-09-01_13-53-11,villager,1,0
2357,2025-09-01_13-53-11,villager,1,0
2358,2025-09-01_13-53-11,werewolf,0,1
2359,2025-09-01_13-53-11,werewolf,0,1
2360,2025-09-01_13-53-11,villager,3,0
2361,2025-09-01_13-53-11,werewolf,0,1
2362,2025-09-01_13-53-11,werewolf,0,1
2363,2025-09-01_13-53-11,villager,1,0
2364,2025-09-01_13-53-11,villager,1,0
2365,2025-09-01_13-53-11,werewolf,0,1
2366,2025-09-01_13-53-11,werewolf,0,1
2367,2025-09-01_13-53-11,villager,1,0
2368,2025-09-01_13-53-11,villager,1,0
2369,2025-09-01_13-53-11,werewolf,0,1
2370,2025-09-01_13-53-11,villager,1,0
2371,2025-09-01_13-53-11,werewolf,0,1
2372,2025-09-01_13-53-11,villager,1,0
2373,2025-09-01_13-53-12,werewolf,0,1
2374,2025-09-01_13-53-12,villager,1,0
2375,2025-09-01_13-53-12,werewolf,0,1
2376,2025-09-01_13-53-12,villager,3,0
2377,2025-09-01_13-53-12,villager,1,0
2378,2025-09-01_13-53-12,villager,1,0
2379,2025-09-01_13-53-12,werewolf,0,1
2380,2025-09-01_13-53-12,villager,3,0
2381,2025-09-01_13-53-12,villager,1,0
